contribution,li name,event
0.0030882352941176473,MAC,4
0.002976190476190477,TYL,4
0.0028877005347593583,DEO,4
0.0028227198529855962,MAS,4
0.0027777688902563976,TRV,4
0.0026923076923076926,OSTK,4
0.0026804660048371136,SCS,4
0.0024750000000000006,CDE,4
0.0024750000000000006,RCII,4
0.0024019607843137254,LFUS,4
0.0023871828438800802,FUN,4
0.002272727272727273,TEVA,4
0.00218612579319038,WOR,4
0.002181818181818182,KALU,4
0.0019999999999999996,HD,4
0.0019999999999999996,MGA,4
0.001976304313969054,NFG,4
0.0019444444444444448,RIO,4
0.0019393939393939396,TER,4
0.001898708266501836,RUSHA,4
0.0018000000000000004,BDJ,4
0.0017857142857142854,ECOL,4
0.0017532467532467534,ONB,4
0.0017111111111111116,FULT,4
0.0016969696969696968,HTBK,4
0.0016666666666666668,AAPL,4
0.0016666666666666668,DKS,4
0.0016249999999999997,PNR,4
0.0016157121416356924,RS,4
0.0015714285714285708,IMGN,4
0.001549913062353551,FRO,4
0.0015063783523732552,LDOS,4
0.0015000000000000002,ACAD,4
0.0015,ISRG,4
0.0014583333333333336,BG,4
0.0014285714285714286,MCD,4
0.0014047663020455548,APA,4
0.001367521367521367,BMO,4
0.0013186813186813185,AZN,4
0.0012980769230769228,CHU,4
0.001282894736842105,SLB,4
0.0012626262626262625,UEIC,4
0.0011753638317778556,NLS,4
0.001166666666666667,FRC,4
0.0011344537815126054,ICAD,4
0.0011136965353096223,SIVB,4
0.0011111111111111115,AMAG,4
0.00109090909090909,FCNCA,4
0.0010833333333333333,GGAL,4
0.0010403363487206778,FLO,4
0.0009999999999999998,UBA,4
0.0009411764705882353,WRI,4
0.0009090909090909094,HEES,4
0.0008571428571428571,BOH,4
0.0008333333333333337,SBS,4
0.0008333333333333333,NCR,4
0.000832051776132417,TOPS,4
0.0008181818181818179,CS,4
0.0008173843700159497,BKCC,4
0.0007957559681697613,VRTX,4
0.0007901227082358431,WLL,4
0.0007790820495739606,MAR,4
0.0007500000000000001,BLDR,4
0.0007500000000000001,HES,4
0.0007272727272727276,LLY,4
0.000708993261705584,CMC,4
0.0006349206349206349,LPX,4
0.000625,AJG,4
0.0005952380952380952,AZO,4
0.0005885625669295112,TTM,4
0.0005833333333333335,MHK,4
0.0005769230769230771,VMC,4
0.0005238095238095239,TRS,4
0.0005147169510800518,RWT,4
0.0005083088954056702,ACM,4
0.0004761904761904762,AMKR,4
0.0004761904761904762,STT,4
0.00047368421052631506,SSYS,4
0.00047058823529411766,BTU,4
0.00042857142857142925,ULTA,4
0.0004040404040404039,SYNA,4
0.00040000000000000034,MU,4
0.00039473684210526326,WPP,4
0.00035714285714285725,CNTY,4
0.00033333333333333354,ELY,4
0.00033333333333333327,FOLD,4
0.0002777777777777779,KFRC,4
0.00026785714285714276,VLGEA,4
0.00024242424242424288,GE,4
0.0002298850574712652,EDD,4
7.47337493333185e-05,CPRI,4
5.446707622524484e-05,PEAK,4
4.176141527987329e-05,TPC,4
3.722284804932453e-05,ADI,4
3.690975266774254e-05,AG,4
3.564436097659441e-05,PKO,4
3.1589519958115394e-05,ABMD,4
3.153396352486366e-05,ALSK,4
3.076609197773807e-05,INFY,4
3.0459782715819328e-05,BEN,4
3.033945020674817e-05,LKQ,4
2.677414346658078e-05,VHI,4
2.659919940293643e-05,FANG,4
2.6527472130036508e-05,MKL,4
2.5462253170258694e-05,MMT,4
2.538975334532305e-05,NNI,4
2.4051030126130073e-05,L,4
2.404698670214104e-05,ARNC,4
2.2865357113527486e-05,BCO,4
2.1719255995425487e-05,WM,4
1.9199958025359127e-05,BFS,4
1.9001584601090565e-05,JBSS,4
1.8867321605286653e-05,TTC,4
1.8035080722293666e-05,GD,4
1.7809759089529256e-05,ING,4
1.769328439403429e-05,CNET,4
1.7673387612834433e-05,XOM,4
1.642274209100991e-05,LLNW,4
1.528854300584296e-05,UHT,4
1.5272449473382462e-05,LFC,4
1.5227405413872153e-05,DIS,4
1.5181957315679e-05,SWK,4
1.5152775232790934e-05,DHT,4
1.41024943104469e-05,MED,4
1.391483454924132e-05,TXRH,4
1.385480572597137e-05,PRGO,4
1.3810275817700617e-05,MGLN,4
1.2758857762421062e-05,BSD,4
1.2655388952966806e-05,ENB,4
1.2640337554334774e-05,BUD,4
1.2580896155534611e-05,UHS,4
1.25609564259871e-05,SMSI,4
1.1590860516840256e-05,BRO,4
1.1560477954174435e-05,JWN,4
1.1481515865732058e-05,FISV,4
1.1395285418594573e-05,EMN,4
1.1294117461968147e-05,RQI,4
1.0369818579715695e-05,UAA,4
1.0336336112767105e-05,CNO,4
1.0234681483785412e-05,NLOK,4
1.0211207795090428e-05,PXD,4
1.0201693010744259e-05,IQV,4
1.014813989457236e-05,RCI,4
1.0141864473429625e-05,MDT,4
1.0132566648966523e-05,TXN,4
1.0122843381430253e-05,WMS,4
1.0118978633702814e-05,GSK,4
1.0116137002692642e-05,YRCW,4
1.0114964888358752e-05,MUR,4
1.011408460746768e-05,HEI,4
1.0102763111380858e-05,CBB,4
1.0101540920032197e-05,FMC,4
1.0069418091185021e-05,AON,4
1.002578071949963e-05,MDU,4
8.903634310579506e-06,CATY,4
8.884076680686853e-06,SPNS,4
8.871125321846728e-06,JPM,4
8.852019558574274e-06,NTRS,4
8.828568165190447e-06,PRAA,4
8.741400794405929e-06,FBP,4
7.748744376628278e-06,TMO,4
7.643771468161388e-06,PZZA,4
7.64052305081463e-06,NURO,4
7.630070322249761e-06,CL,4
7.622609143285823e-06,LAWS,4
7.6017797549128184e-06,DOW,4
7.59586883744532e-06,APEI,4
7.5786769428387926e-06,SNCR,4
7.574308026486285e-06,BXS,4
7.5710242336661086e-06,AN,4
7.566110654805966e-06,QCOM,4
7.558905032966816e-06,INTC,4
7.5245875692712784e-06,CEVA,4
6.446554268846503e-06,NVS,4
6.4054928049937395e-06,NAD,4
6.403544821491944e-06,ISBC,4
6.402167938125589e-06,LVS,4
6.3842393127843975e-06,ABT,4
6.362571869866825e-06,TMUS,4
6.3557849782363075e-06,PMBC,4
6.335135684156145e-06,VC,4
6.322052856779902e-06,SBLK,4
6.297121883871602e-06,PKI,4
6.29434322047275e-06,KIM,4
5.197470609573533e-06,FCFS,4
5.190398976358465e-06,ETJ,4
5.183656548163638e-06,BLK,4
5.179793964894424e-06,RGEN,4
5.1467729657050496e-06,DVN,4
5.1374843791912835e-06,VRTU,4
5.125874252230162e-06,CMCO,4
5.124423987822461e-06,AM,4
5.1232815389871215e-06,EQIX,4
5.1016904353943336e-06,FOX,4
5.090267408714537e-06,PZN,4
5.088092422786661e-06,HSII,4
5.074447317998522e-06,GOOD,4
5.0644962705264155e-06,FC,4
5.053881191333835e-06,NUS,4
5.038289063308953e-06,EXPO,4
5.032040947700158e-06,PVH,4
5.031406621186013e-06,WRE,4
5.019694811286531e-06,CYH,4
5.01845110466431e-06,PNC,4
3.886997883968814e-06,GIL,4
3.8862508215569485e-06,AVGO,4
3.868933999388864e-06,ED,4
3.8620048153752685e-06,ALGT,4
3.859888439685928e-06,CYCC,4
3.8594118947791695e-06,IT,4
3.855440355425538e-06,BGS,4
3.840965766042605e-06,ATRC,4
3.837914894844472e-06,ALE,4
3.833605764419386e-06,PSA,4
3.831544130609339e-06,SYK,4
3.796244600856478e-06,M,4
3.7700175627933652e-06,AEL,4
2.6326181387389756e-06,XYL,4
2.624311018781297e-06,ELP,4
2.6021122163191975e-06,CSWC,4
2.601370242159563e-06,ODP,4
2.5979420022555937e-06,AMAT,4
2.595226281874002e-06,BIDU,4
2.5932416447813242e-06,TYG,4
2.586125853450463e-06,WH,4
2.583621059430942e-06,ORBC,4
2.5727886763309093e-06,CKH,4
2.5683473568676763e-06,IGA,4
2.565595999381529e-06,DCTH,4
2.560084332189766e-06,BSX,4
2.558931610362439e-06,JHX,4
2.5430249068267537e-06,GLW,4
1.332090049287332e-06,CTVA,4
1.3303179459890914e-06,BK,4
1.3195908657491994e-06,GNTX,4
1.3142214491126103e-06,ROG,4
1.3112945478779506e-06,GS,4
1.3085444366661047e-06,TROW,4
1.3071763240702153e-06,AMOT,4
1.2986330193156083e-06,PEG,4
1.29753571493736e-06,ATVI,4
1.294114556780893e-06,EBAY,4
1.2913238123455331e-06,MYL,4
1.288034638890433e-06,VIAC,4
1.288029877958535e-06,RIG,4
1.8747469091672897e-08,VRSK,4
1.4459153305031625e-08,TS,4
1.1729657543850677e-08,MAA,4
1.0462056006035892e-08,STZ,4
5.4782159097783416e-09,PPL,4
5.2881328182951474e-09,CDR,4
5.2462576738976645e-09,PAAS,4
5.0949353356077145e-09,HTGC,4
5.08011071838544e-09,AGO,4
5.055991444007145e-09,INFO,4
4.868137794726633e-09,VIVO,4
4.2338722588169586e-09,LOW,4
0.04493353398162757,TYG,5
0.03712538091629544,ACH,5
0.03680288490461069,AMOT,5
0.031347561429369154,CXO,5
0.03017350027268562,INFY,5
0.02743780637237565,LFC,5
0.02657925407925408,SR,5
0.025595670995670998,DCI,5
0.023642047104840663,BCH,5
0.023528358298770508,PEAK,5
0.0235,CCJ,5
0.023304298642533937,DISCK,5
0.022248799066755184,PDCO,5
0.021420251139774103,JPM,5
0.019694170978619693,ATRC,5
0.018485714285714286,TIF,5
0.017751623376623376,PKX,5
0.016527777777777777,CRMT,5
0.014443302721443728,NFG,5
0.01430661990153012,INTC,5
0.014210836831051052,AEP,5
0.013235294117647059,SGEN,5
0.009743452926541836,SI,5
0.009014171152160749,PODD,5
0.009000000000000001,VTA,5
0.008947368421052631,BSET,5
0.00875,EMD,5
0.008473126682295738,CIR,5
0.008162712534598656,AMAG,5
0.0075,FLY,5
0.006892315752302822,BGS,5
0.006694052275112086,USNA,5
0.006666666666666667,BNS,5
0.006666666666666667,HE,5
0.006571428571428573,CAE,5
0.006,AMSF,5
0.0057272727272727275,WASH,5
0.004006202535704098,MPAA,5
0.003926440218099428,LBTYA,5
0.0036985992478539213,TZOO,5
0.0033333333333333335,TRMK,5
0.0032828282828282827,GCO,5
0.0031364468864468866,PLD,5
0.0030076353069374002,ABC,5
0.003,MSTR,5
0.0028693294360336045,CPRI,5
0.002727272727272727,AMGN,5
0.0023968305852884474,AWI,5
0.0023722109801579748,FBP,5
0.0021428571428571425,APTV,5
0.002,GME,5
0.0019999999999999996,CLB,5
0.0019068708935599719,XOMA,5
0.0018185187876835621,DUK,5
0.0018155359655558096,KOF,5
0.0017642144266261173,STM,5
0.0017000000000000001,CP,5
0.0016998662364817044,MMT,5
0.0016718542783821686,KEYS,5
0.0016666666666666668,NIO,5
0.0016666666666666666,UMC,5
0.0016386500986557714,RGEN,5
0.0015584415584415589,RUTH,5
0.0014673973398977467,VC,5
0.001384615384615384,STE,5
0.0013724588187394545,WLL,5
0.0013675279882592781,UDR,5
0.0013433852742604831,SFL,5
0.001305788519962699,LUV,5
0.0012698412698412698,LKFN,5
0.0012698412698412698,UVV,5
0.001269299091508919,MET,5
0.0012669683257918551,MTX,5
0.00125,DRRX,5
0.0012352941176470586,SHO,5
0.0012307692307692308,TISI,5
0.0012145113533306683,BFS,5
0.0012,NICE,5
0.0011486490040967183,SBLK,5
0.0011017603399901032,SAN,5
0.0010917985902979,GD,5
0.0010714285714285715,CACC,5
0.0010389610389610387,BRC,5
0.0009876143214197252,FISV,5
0.0009615384615384615,KMT,5
0.0008977831132058889,BLKB,5
0.0008675640494054743,ARNC,5
0.0008668730650154796,UPS,5
0.0008456123056859447,KNX,5
0.000844962166220295,LL,5
0.0008333333333333332,EIG,5
0.0008298023073006444,BIIB,5
0.0008294930875576037,NBTB,5
0.0007777777777777778,EXEL,5
0.0007692307692307692,AKR,5
0.0007502498793332675,MDU,5
0.0007500000000000001,HAIN,5
0.0007247877200520206,BEN,5
0.000685721262106948,ALL,5
0.0006666666666666668,SFE,5
0.0006666666666666666,SLB,5
0.0006658119658119655,TX,5
0.0005952380952380952,DRE,5
0.0005896854591112263,SLM,5
0.0005796933803487665,GGG,5
0.0005596725697033475,CATY,5
0.0005333333333333329,VZ,5
0.0005303030303030304,NEON,5
0.000522875816993464,PNR,5
0.0005147058823529413,EME,5
0.0004966639266469325,BXS,5
0.0004678362573099415,ADSK,5
0.00046718576195773075,CAKE,5
0.0004536845621847927,RMT,5
0.0004473684210526316,AGEN,5
0.000444444444444444,RF,5
0.00043290043290043295,DRI,5
0.00042857142857142844,ANAT,5
0.00042857142857142844,SBNY,5
0.0004182623755577489,FDX,5
0.00040401091941215795,CASY,5
0.00033846153846153857,CLR,5
0.0003361344537815128,ASML,5
0.00031746031746031746,MDT,5
0.00028846153846153854,PUK,5
0.0002777777777777779,PLUG,5
0.0002727272727272728,SCHL,5
0.0002380952380952381,MCR,5
0.00018315018315018304,PEP,5
0.00018306636155606404,TU,5
0.00016666666666666677,HFC,5
0.00014423076923076927,TBI,5
0.00014285714285714262,AAL,5
0.00013888888888888894,TUP,5
0.00013731523293758832,CHRW,5
0.0001371454505134275,SIRI,5
0.00013383402709184124,FSLR,5
0.00011035963784607715,MAT,5
9.492821686990595e-05,WOR,5
9.057971014492739e-05,CTB,5
8.909059338130979e-05,RIGL,5
8.88643566166758e-05,USA,5
8.626928166695191e-05,SCS,5
8.008656742901002e-05,ABCB,5
7.986811439952065e-05,HOLX,5
6.484354829969825e-05,TPC,5
6.47633735399983e-05,ESI,5
6.0872159786407124e-05,FANG,5
6.080233585024015e-05,JBL,5
5.871492531551079e-05,AG,5
5.8426592222533484e-05,CNMD,5
5.725212750900739e-05,TRV,5
5.4366108041664036e-05,DSGX,5
5.36150371718774e-05,MED,5
5.275431530357957e-05,WM,5
5.200520959169615e-05,NLS,5
5.0125313283208015e-05,EVR,5
4.724203282378908e-05,ICE,5
4.619311546860135e-05,ADI,5
4.434042025802548e-05,LKQ,5
4.3469201619227695e-05,UHT,5
4.0475641102301056e-05,ABMD,5
3.8043825523368795e-05,COWN,5
3.698159032941019e-05,LLNW,5
3.693168177540356e-05,PKO,5
3.6876631145088236e-05,ING,5
3.6755493452730116e-05,FUN,5
3.585087544535411e-05,VHI,5
3.5549995654794595e-05,BCO,5
3.321546805358222e-05,IQV,5
3.312461719100921e-05,GT,5
3.299426429324715e-05,L,5
3.291645486082769e-05,MNST,5
3.286478052182866e-05,MAS,5
3.2258064516129115e-05,ORI,5
3.1978752731244534e-05,CI,5
3.153396352486366e-05,ALSK,5
3.041478329297654e-05,MKL,5
3.0411987196990357e-05,CENX,5
2.949674118516845e-05,MFC,5
2.9173680097230956e-05,RS,5
2.8418878650034175e-05,VRTU,5
2.810796229060392e-05,JWN,5
2.7869610510952584e-05,ENB,5
2.671800731558704e-05,MUR,5
2.6525785051929057e-05,TXN,5
2.5623426375793455e-05,BRO,5
2.5610424661541284e-05,LAWS,5
2.5519762791527066e-05,NTRS,5
2.5518755418090124e-05,MRO,5
2.549163272864068e-05,NURO,5
2.538975334532305e-05,NNI,5
2.437176769435445e-05,NAD,5
2.4338271479619695e-05,FNB,5
2.413204683539105e-05,SF,5
2.4093354570015124e-05,PMBC,5
2.4076816954134622e-05,VLO,5
2.402636629241192e-05,PSX,5
2.301629456679937e-05,HPS,5
2.2985910655516328e-05,DPZ,5
2.2911735533827047e-05,MAN,5
2.282051972107897e-05,DIS,5
2.1653826495309608e-05,TTEC,5
2.162350875851032e-05,BBY,5
2.051087743094494e-05,ETJ,5
2.0509153705831825e-05,PKE,5
2.0284142406619443e-05,DOW,5
2.0235835518369686e-05,PVH,5
2.0206976210898196e-05,PKI,5
1.9316511881101673e-05,OFC,5
1.9263588795220284e-05,IMGN,5
1.921668929485307e-05,MAR,5
1.900584534462764e-05,APA,5
1.9001584601090565e-05,JBSS,5
1.8867321605286653e-05,TTC,5
1.7810543551923405e-05,FRO,5
1.7733091938191985e-05,HSKA,5
1.7712161463080152e-05,SPNS,5
1.769328439403429e-05,CNET,5
1.7676516390465878e-05,UNM,5
1.7673387612834433e-05,XOM,5
1.766411214108061e-05,PNC,5
1.6775803894387467e-05,HIW,5
1.675821218295651e-05,DVN,5
1.66910899513444e-05,DOV,5
1.665173176956481e-05,JBLU,5
1.665157156520356e-05,CMCO,5
1.6649733273190336e-05,CII,5
1.660177875352271e-05,FITB,5
1.653264881625918e-05,AMCR,5
1.6515078813485916e-05,CL,5
1.6436513507529948e-05,CTSH,5
1.638142784144982e-05,CORT,5
1.5324911795279007e-05,BSD,5
1.5287417437588366e-05,M,5
1.5260434503448022e-05,SXI,5
1.5248991830119777e-05,SU,5
1.5181957315679e-05,SWK,5
1.5152775232790934e-05,DHT,5
1.5116125362043446e-05,CM,5
1.4172400519740262e-05,RDNT,5
1.414906247701643e-05,MMC,5
1.41125448497025e-05,OXY,5
1.4079924576644895e-05,CMC,5
1.4028355853931214e-05,ICUI,5
1.3962391154298697e-05,SNCR,5
1.3931311709298477e-05,BUD,5
1.391483454924132e-05,TXRH,5
1.385480572597137e-05,PRGO,5
1.3810275817700617e-05,MGLN,5
1.2855729252397733e-05,GBX,5
1.2818125661312217e-05,LDOS,5
1.2715206523197831e-05,PXD,5
1.2580896155534611e-05,UHS,5
1.25609564259871e-05,SMSI,5
1.254825063571035e-05,NSC,5
1.1669499285098772e-05,RHI,5
1.1646516302453424e-05,MEI,5
1.163466528798078e-05,CCI,5
1.158612858409847e-05,SIVB,5
1.1548814344775763e-05,HOV,5
1.1519165303889152e-05,GIL,5
1.1498270294714585e-05,SXT,5
1.1453364541052303e-05,RUSHA,5
1.1434140157377985e-05,WMS,5
1.1429415651879313e-05,MFA,5
1.1418266387178858e-05,TMUS,5
1.1395285418594573e-05,EMN,5
1.1381872229541982e-05,THC,5
1.1368725498717285e-05,QCOM,5
1.1294117461968147e-05,RQI,5
1.0369818579715695e-05,UAA,5
1.0327606982427846e-05,CMCSA,5
1.0299357441214206e-05,IMMU,5
1.024881903408987e-05,MBWM,5
1.0239727392633327e-05,LEA,5
1.0234681483785412e-05,NLOK,5
1.0177141306496004e-05,FOLD,5
1.0172827109786792e-05,TG,5
1.0135105952566179e-05,EIX,5
1.0118978633702814e-05,GSK,5
1.0116137002692642e-05,YRCW,5
1.011408460746768e-05,HEI,5
1.0102763111380858e-05,CBB,5
1.0101540920032197e-05,FMC,5
1.0095822772695495e-05,TEF,5
1.0069418091185021e-05,AON,5
9.019110807340227e-06,IGA,5
9.00925494589253e-06,TEL,5
8.987612479410858e-06,CMTL,5
8.987431098035152e-06,JHX,5
8.965522733145308e-06,PZN,5
8.963487970228344e-06,THS,5
8.957190991854252e-06,VKQ,5
8.938984590077796e-06,CYH,5
8.935619145724228e-06,SBGI,5
8.88967218776863e-06,DX,5
8.870587810387585e-06,AVGO,5
8.862453088255571e-06,CR,5
8.85756641645456e-06,TTM,5
8.849756550441289e-06,WRE,5
8.828568165190447e-06,PRAA,5
7.77635136427498e-06,UTF,5
7.756070239728779e-06,ALNY,5
7.733115005233562e-06,CENTA,5
7.653897218570347e-06,GOOG,5
7.643771468161388e-06,PZZA,5
7.643509094673366e-06,SCON,5
7.610120121623789e-06,BHLB,5
7.606049064284269e-06,GSBC,5
7.599306585205491e-06,KIM,5
7.59586883744532e-06,APEI,5
7.5785038919730284e-06,UNFI,5
7.5710242336661086e-06,AN,5
7.5245875692712784e-06,CEVA,5
6.514152376198931e-06,MSI,5
6.477549206904368e-06,PH,5
6.474691897331436e-06,ALGT,5
6.4508167947291334e-06,CKH,5
6.440667292099299e-06,ERIC,5
6.432165933892369e-06,BLDP,5
6.422600769224987e-06,OIS,5
6.420896652699686e-06,EQIX,5
6.41905929787294e-06,YORW,5
6.403544821491944e-06,ISBC,5
6.402167938125589e-06,LVS,5
6.401254351327218e-06,FRC,5
6.396186153787627e-06,HMN,5
6.378158407274333e-06,RY,5
6.3537350807834835e-06,HBAN,5
6.346165267499967e-06,CZZ,5
6.340107399082665e-06,VIAC,5
6.336383949031724e-06,ADES,5
6.328999770453545e-06,CVX,5
6.3283762705728e-06,GVA,5
6.317117712906412e-06,MAG,5
6.289552721288399e-06,AINV,5
6.2842907218791734e-06,SAM,5
6.250806555684599e-06,ABT,5
5.200516822392101e-06,RIG,5
5.196866834317437e-06,PSMT,5
5.185054276081475e-06,BK,5
5.183105005929279e-06,RJF,5
5.170245084460784e-06,DXCM,5
5.156639821666375e-06,MO,5
5.150839750501916e-06,CYCC,5
5.149947400458119e-06,DVA,5
5.143931083791571e-06,HBI,5
5.138755517424655e-06,AU,5
5.137291567882602e-06,CPB,5
5.127020390913922e-06,HD,5
5.1266990344615085e-06,NVAX,5
5.108647806496037e-06,VOXX,5
5.103004217126435e-06,MTH,5
5.1016904353943336e-06,FOX,5
5.098360038620466e-06,FCNCA,5
5.080353148750514e-06,BRKL,5
5.078063657183883e-06,MT,5
5.074447317998522e-06,GOOD,5
5.069789147681474e-06,MSEX,5
5.0644962705264155e-06,FC,5
5.056925664208216e-06,UAL,5
5.053881191333835e-06,NUS,5
5.038289063308953e-06,EXPO,5
3.939586092586328e-06,LGND,5
3.938518986375341e-06,FR,5
3.919835215301476e-06,CIB,5
3.918495297805643e-06,HLF,5
3.914356534227592e-06,FCN,5
3.901546826213013e-06,DAL,5
3.899374233764353e-06,TOL,5
3.899062424821331e-06,DLR,5
3.895338352174686e-06,ABM,5
3.890791874647549e-06,APD,5
3.889482336745436e-06,ETY,5
3.879926981311617e-06,DB,5
3.870967705470154e-06,AAON,5
3.866953739282593e-06,EBAY,5
3.866629478744205e-06,CROX,5
3.8652276376077996e-06,TPX,5
3.862412452611829e-06,WLDN,5
3.860035126319649e-06,SKX,5
3.8594118947791695e-06,IT,5
3.855553247052389e-06,ABBV,5
3.855350751227147e-06,MIN,5
3.854691687966441e-06,DSX,5
3.851083103594646e-06,HIG,5
3.850990368593098e-06,ABG,5
3.849711355673802e-06,NLY,5
3.848657904593237e-06,FMN,5
3.844457593890783e-06,CNC,5
3.843318992383423e-06,NTAP,5
3.837914894844472e-06,ALE,5
3.833605764419386e-06,PSA,5
3.833512142779295e-06,BWA,5
3.831590520300453e-06,MTZ,5
3.830957739434861e-06,UFCS,5
3.8238538048622224e-06,SKT,5
3.816462564767862e-06,CUTR,5
3.7700175627933652e-06,AEL,5
2.624665246713088e-06,WMB,5
2.616254362355608e-06,SCI,5
2.612842776411107e-06,CMA,5
2.6116479498563595e-06,NVS,5
2.6116240851019007e-06,NAT,5
2.606445584789709e-06,FIZZ,5
2.606373660957403e-06,SYY,5
2.6051371263303514e-06,CUK,5
2.6048017082299867e-06,IGD,5
2.6039488692191692e-06,JAZZ,5
2.603423668241417e-06,BKI,5
2.6000593364354065e-06,HTLF,5
2.599819106996141e-06,TMO,5
2.598803040923059e-06,AHT,5
2.598359183031573e-06,GOLD,5
2.5935718987388753e-06,BHP,5
2.5923998056134683e-06,PWR,5
2.59175988275088e-06,J,5
2.5908058628652375e-06,CPT,5
2.585447932749386e-06,SHW,5
2.5825616010595998e-06,MVIS,5
2.5755069691446803e-06,CMLS,5
2.572950577493082e-06,ROL,5
2.5721370749960366e-06,TER,5
2.569479765038038e-06,RIO,5
2.5681610627771555e-06,STLD,5
2.565595999381529e-06,DCTH,5
2.5652363382128216e-06,GILD,5
2.5634148435066308e-06,GPN,5
2.5631549016838636e-06,CVLT,5
2.5532344367160448e-06,ICAD,5
2.5458359596851873e-06,FCFS,5
1.3363624214887077e-06,AJG,5
1.3313806417254694e-06,BIDU,5
1.3238019592268997e-06,PAYX,5
1.3232764324467383e-06,SMCI,5
1.3215008434066988e-06,MCO,5
1.3161174416744174e-06,WH,5
1.3151691606441737e-06,LLY,5
1.3142165453077985e-06,CHDN,5
1.3135243496511042e-06,UCBI,5
1.31043114602321e-06,PBR,5
1.3104135019955048e-06,TSCO,5
1.309757694826457e-06,AXTI,5
1.3070186903672724e-06,WU,5
1.3069958564130835e-06,AM,5
1.306655336235209e-06,XYL,5
1.306640591835712e-06,SHG,5
1.3046096792153236e-06,GOOGL,5
1.3035917111709382e-06,HAS,5
1.3025341020193198e-06,BTO,5
1.3020055741887633e-06,MANH,5
1.3017995505009457e-06,TJX,5
1.3017358226455974e-06,RAD,5
1.3013301202860548e-06,EXPE,5
1.300553893944315e-06,CHA,5
1.3004906661860844e-06,EBIX,5
1.3000236119774147e-06,TPR,5
1.29936924613514e-06,PHD,5
1.2990196228496018e-06,AMX,5
1.298863379299494e-06,SRI,5
1.2963832382569398e-06,WWE,5
1.2942188304726596e-06,NP,5
1.2925009834246614e-06,PHM,5
1.2898193752038817e-06,CSQ,5
1.2894555503298495e-06,SYNA,5
1.288236416498986e-06,ANGO,5
1.2840055361332259e-06,AEF,5
1.2838422886939766e-06,GLUU,5
1.2817880996418336e-06,TROW,5
1.2730284805370552e-06,AME,5
2.6262032119448147e-08,WEC,5
2.5644673321823224e-08,QGEN,5
2.333044264574407e-08,PHG,5
1.81572582498541e-08,PAAS,5
1.7288034947555337e-08,PDLI,5
1.5830751674871858e-08,DGX,5
1.4662356050355786e-08,CCOI,5
1.1549411672969389e-08,WBA,5
1.0746839475845455e-08,AIV,5
9.858038332231607e-09,SNA,5
9.631851873676488e-09,NUE,5
9.43202774273766e-09,CF,5
8.721824320967876e-09,ABR,5
6.175234887409464e-09,OSUR,5
6.136050259511081e-09,SMTC,5
6.105292999465195e-09,SBS,5
5.802304921673424e-09,QRVO,5
5.770125138627265e-09,FLWS,5
5.65117730182027e-09,HUN,5
5.603418771869687e-09,WPC,5
5.383483472705581e-09,SWKS,5
5.296567995194835e-09,PPBI,5
5.215864552760149e-09,AZPN,5
4.993762434022612e-09,MMM,5
4.981779763238447e-09,BMRN,5
4.866854252610995e-09,LANC,5
4.833659533422165e-09,AVB,5
0.052299586668796486,EBAY,6
0.047405717576261226,ODP,6
0.03797924645236881,TROW,6
0.035029136187779336,VRTU,6
0.03486966513043926,TXN,6
0.031284234263631555,FCN,6
0.029490095623531207,CEVA,6
0.02900507150048795,BOKF,6
0.02882791279140683,MMC,6
0.02866503603631227,GD,6
0.026255882762461713,SKX,6
0.02559491632576112,OLN,6
0.025043269692730033,PDCO,6
0.021654937635548516,CMCSA,6
0.01946153846153846,BX,6
0.018506654267545424,VAR,6
0.016753988422336826,RHI,6
0.016387825185001304,AEL,6
0.01545307570977918,X,6
0.014747195608733823,DXCM,6
0.010904858055052204,FOX,6
0.010757575757575757,PCAR,6
0.010374446424805861,MCO,6
0.009000000000000001,CSL,6
0.008,NEU,6
0.007921950219991945,SBLK,6
0.006666666666666667,AXL,6
0.006666666666666667,GLNG,6
0.005597197890465057,STLD,6
0.004369461885905046,MED,6
0.004,ETM,6
0.0035281385281385287,PENN,6
0.0033333333333333335,ANSS,6
0.003048602581580579,FCF,6
0.002779393682868503,L,6
0.0024255406592447316,OMI,6
0.002395330156883446,VOXX,6
0.0022363553372950896,ATRC,6
0.0020782452409105466,HSII,6
0.0020609793299717362,WH,6
0.0018802046263042649,GBX,6
0.0018801332520513086,NKTR,6
0.0017499999999999998,NFLX,6
0.0017142857142857142,HCC,6
0.0016837227581035152,LLNW,6
0.0016666666666666663,OTTR,6
0.0016529268713534647,PEG,6
0.0015686274509803919,AEE,6
0.0014781735914044546,MAR,6
0.0014621566059075247,SPNS,6
0.00125,PTEN,6
0.0012429959758233535,AG,6
0.0012213960079363539,CCJ,6
0.0011111111111111111,VRSN,6
0.0009999999999999998,AAL,6
0.0009999999999999998,CDE,6
0.0009999999999999998,HLF,6
0.0009722222222222221,CRMT,6
0.0009473684210526318,CASH,6
0.0008550242057310224,JPM,6
0.0008333333333333333,STL,6
0.0008258099602197913,VIAC,6
0.0007777777777777778,ABG,6
0.0007731049879797973,BIIB,6
0.0007679691384794539,ERIC,6
0.0007588827632741992,GLUU,6
0.0007500000000000001,SPGI,6
0.0007378312259597444,PODD,6
0.0007304347826086957,ULTA,6
0.0007111111111111109,VFC,6
